home_team_name,away_team_name,placar,frequencia,total_jogos,participacao_percentual,odds_ft_home_team_win,odds_ft_away_team_win
Western Sydney Wanderers,Melbourne City FC,0x0,1,3,33.33,3.75,1.95
Western Sydney Wanderers,Melbourne City FC,0x0,1,3,33.33,3.43,2.22
Western Sydney Wanderers,Melbourne City FC,0x0,1,3,33.33,0.0,0.0
Western Sydney Wanderers,Melbourne City FC,1x1,1,3,33.33,3.75,1.95
Western Sydney Wanderers,Melbourne City FC,1x1,1,3,33.33,3.43,2.22
Western Sydney Wanderers,Melbourne City FC,1x1,1,3,33.33,0.0,0.0
Western Sydney Wanderers,Melbourne City FC,1x3,1,3,33.33,3.75,1.95
Western Sydney Wanderers,Melbourne City FC,1x3,1,3,33.33,3.43,2.22
Western Sydney Wanderers,Melbourne City FC,1x3,1,3,33.33,0.0,0.0
Western Sydney Wanderers,Melbourne Victory FC,2x0,1,3,33.33,2.7,2.6
Western Sydney Wanderers,Melbourne Victory FC,2x0,1,3,33.33,2.17,3.23
Western Sydney Wanderers,Melbourne Victory FC,2x0,1,3,33.33,2.19,2.97
Western Sydney Wanderers,Melbourne Victory FC,2x1,1,3,33.33,2.7,2.6
Western Sydney Wanderers,Melbourne Victory FC,2x1,1,3,33.33,2.17,3.23
Western Sydney Wanderers,Melbourne Victory FC,2x1,1,3,33.33,2.19,2.97
Western Sydney Wanderers,Melbourne Victory FC,3x4,1,3,33.33,2.7,2.6
Western Sydney Wanderers,Melbourne Victory FC,3x4,1,3,33.33,2.17,3.23
Western Sydney Wanderers,Melbourne Victory FC,3x4,1,3,33.33,2.19,2.97
Western Sydney Wanderers,Newcastle Jets FC,0x0,1,4,25.0,2.2,2.87
Western Sydney Wanderers,Newcastle Jets FC,0x0,1,4,25.0,2.05,3.0
Western Sydney Wanderers,Newcastle Jets FC,0x0,1,4,25.0,2.05,3.35
Western Sydney Wanderers,Newcastle Jets FC,0x0,1,4,25.0,1.61,4.4
Western Sydney Wanderers,Newcastle Jets FC,2x0,1,4,25.0,2.2,2.87
Western Sydney Wanderers,Newcastle Jets FC,2x0,1,4,25.0,2.05,3.0
Western Sydney Wanderers,Newcastle Jets FC,2x0,1,4,25.0,2.05,3.35
Western Sydney Wanderers,Newcastle Jets FC,2x0,1,4,25.0,1.61,4.4
Western Sydney Wanderers,Newcastle Jets FC,2x2,1,4,25.0,2.2,2.87
Western Sydney Wanderers,Newcastle Jets FC,2x2,1,4,25.0,2.05,3.0
Western Sydney Wanderers,Newcastle Jets FC,2x2,1,4,25.0,2.05,3.35
Western Sydney Wanderers,Newcastle Jets FC,2x2,1,4,25.0,1.61,4.4
Western Sydney Wanderers,Newcastle Jets FC,3x2,1,4,25.0,2.2,2.87
Western Sydney Wanderers,Newcastle Jets FC,3x2,1,4,25.0,2.05,3.0
Western Sydney Wanderers,Newcastle Jets FC,3x2,1,4,25.0,2.05,3.35
Western Sydney Wanderers,Newcastle Jets FC,3x2,1,4,25.0,1.61,4.4
Western Sydney Wanderers,Perth Glory FC,1x0,2,4,50.0,2.09,3.3
Western Sydney Wanderers,Perth Glory FC,1x0,2,4,50.0,1.69,4.91
Western Sydney Wanderers,Perth Glory FC,1x0,2,4,50.0,1.54,4.45
Western Sydney Wanderers,Perth Glory FC,1x0,2,4,50.0,1.5,5.0
Western Sydney Wanderers,Perth Glory FC,1x2,1,4,25.0,2.09,3.3
Western Sydney Wanderers,Perth Glory FC,1x2,1,4,25.0,1.69,4.91
Western Sydney Wanderers,Perth Glory FC,1x2,1,4,25.0,1.54,4.45
Western Sydney Wanderers,Perth Glory FC,1x2,1,4,25.0,1.5,5.0
Western Sydney Wanderers,Perth Glory FC,2x0,1,4,25.0,2.09,3.3
Western Sydney Wanderers,Perth Glory FC,2x0,1,4,25.0,1.69,4.91
Western Sydney Wanderers,Perth Glory FC,2x0,1,4,25.0,1.54,4.45
Western Sydney Wanderers,Perth Glory FC,2x0,1,4,25.0,1.5,5.0
Western Sydney Wanderers,Sydney FC,0x0,2,5,40.0,3.1,2.14
Western Sydney Wanderers,Sydney FC,0x0,2,5,40.0,2.81,2.4
Western Sydney Wanderers,Sydney FC,0x0,2,5,40.0,2.79,2.59
Western Sydney Wanderers,Sydney FC,0x0,2,5,40.0,2.12,2.92
Western Sydney Wanderers,Sydney FC,0x0,2,5,40.0,0.0,0.0
Western Sydney Wanderers,Sydney FC,0x1,1,5,20.0,3.1,2.14
Western Sydney Wanderers,Sydney FC,0x1,1,5,20.0,2.81,2.4
Western Sydney Wanderers,Sydney FC,0x1,1,5,20.0,2.79,2.59
Western Sydney Wanderers,Sydney FC,0x1,1,5,20.0,2.12,2.92
Western Sydney Wanderers,Sydney FC,0x1,1,5,20.0,0.0,0.0
Western Sydney Wanderers,Sydney FC,1x2,1,5,20.0,3.1,2.14
Western Sydney Wanderers,Sydney FC,1x2,1,5,20.0,2.81,2.4
Western Sydney Wanderers,Sydney FC,1x2,1,5,20.0,2.79,2.59
Western Sydney Wanderers,Sydney FC,1x2,1,5,20.0,2.12,2.92
Western Sydney Wanderers,Sydney FC,1x2,1,5,20.0,0.0,0.0
Western Sydney Wanderers,Sydney FC,2x0,1,5,20.0,3.1,2.14
Western Sydney Wanderers,Sydney FC,2x0,1,5,20.0,2.81,2.4
Western Sydney Wanderers,Sydney FC,2x0,1,5,20.0,2.79,2.59
Western Sydney Wanderers,Sydney FC,2x0,1,5,20.0,2.12,2.92
Western Sydney Wanderers,Sydney FC,2x0,1,5,20.0,0.0,0.0
Western Sydney Wanderers,Wellington Phoenix,0x0,1,3,33.33,1.74,3.6
Western Sydney Wanderers,Wellington Phoenix,0x0,1,3,33.33,1.8,3.6
Western Sydney Wanderers,Wellington Phoenix,0x0,1,3,33.33,1.73,4.1
Western Sydney Wanderers,Wellington Phoenix,1x2,1,3,33.33,1.74,3.6
Western Sydney Wanderers,Wellington Phoenix,1x2,1,3,33.33,1.8,3.6
Western Sydney Wanderers,Wellington Phoenix,1x2,1,3,33.33,1.73,4.1
Western Sydney Wanderers,Wellington Phoenix,4x0,1,3,33.33,1.74,3.6
Western Sydney Wanderers,Wellington Phoenix,4x0,1,3,33.33,1.8,3.6
Western Sydney Wanderers,Wellington Phoenix,4x0,1,3,33.33,1.73,4.1
Western Sydney Wanderers,Western United,0x0,1,4,25.0,2.16,3.25
Western Sydney Wanderers,Western United,0x0,1,4,25.0,2.1,3.79
Western Sydney Wanderers,Western United,0x0,1,4,25.0,1.88,3.65
Western Sydney Wanderers,Western United,0x0,1,4,25.0,0.0,0.0
Western Sydney Wanderers,Western United,0x1,1,4,25.0,2.16,3.25
Western Sydney Wanderers,Western United,0x1,1,4,25.0,2.1,3.79
Western Sydney Wanderers,Western United,0x1,1,4,25.0,1.88,3.65
Western Sydney Wanderers,Western United,0x1,1,4,25.0,0.0,0.0
Western Sydney Wanderers,Western United,1x0,1,4,25.0,2.16,3.25
Western Sydney Wanderers,Western United,1x0,1,4,25.0,2.1,3.79
Western Sydney Wanderers,Western United,1x0,1,4,25.0,1.88,3.65
Western Sydney Wanderers,Western United,1x0,1,4,25.0,0.0,0.0
Western Sydney Wanderers,Western United,5x0,1,4,25.0,2.16,3.25
Western Sydney Wanderers,Western United,5x0,1,4,25.0,2.1,3.79
Western Sydney Wanderers,Western United,5x0,1,4,25.0,1.88,3.65
Western Sydney Wanderers,Western United,5x0,1,4,25.0,0.0,0.0
Western United,Adelaide United,0x0,1,5,20.0,2.15,3.2
Western United,Adelaide United,0x0,1,5,20.0,2.25,3.1
Western United,Adelaide United,0x0,1,5,20.0,2.84,2.55
Western United,Adelaide United,0x0,1,5,20.0,2.65,2.63
Western United,Adelaide United,0x0,1,5,20.0,0.0,0.0
Western United,Adelaide United,1x0,1,5,20.0,2.15,3.2
Western United,Adelaide United,1x0,1,5,20.0,2.25,3.1
Western United,Adelaide United,1x0,1,5,20.0,2.84,2.55
Western United,Adelaide United,1x0,1,5,20.0,2.65,2.63
Western United,Adelaide United,1x0,1,5,20.0,0.0,0.0
Western United,Adelaide United,1x3,1,5,20.0,2.15,3.2
Western United,Adelaide United,1x3,1,5,20.0,2.25,3.1
Western United,Adelaide United,1x3,1,5,20.0,2.84,2.55
Western United,Adelaide United,1x3,1,5,20.0,2.65,2.63
Western United,Adelaide United,1x3,1,5,20.0,0.0,0.0
Western United,Adelaide United,2x3,1,5,20.0,2.15,3.2
Western United,Adelaide United,2x3,1,5,20.0,2.25,3.1
Western United,Adelaide United,2x3,1,5,20.0,2.84,2.55
Western United,Adelaide United,2x3,1,5,20.0,2.65,2.63
Western United,Adelaide United,2x3,1,5,20.0,0.0,0.0
Western United,Adelaide United,2x4,1,5,20.0,2.15,3.2
Western United,Adelaide United,2x4,1,5,20.0,2.25,3.1
Western United,Adelaide United,2x4,1,5,20.0,2.84,2.55
Western United,Adelaide United,2x4,1,5,20.0,2.65,2.63
Western United,Adelaide United,2x4,1,5,20.0,0.0,0.0
Western United,Brisbane Roar,1x0,1,3,33.33,2.4,2.5
Western United,Brisbane Roar,1x0,1,3,33.33,2.2,3.3
Western United,Brisbane Roar,1x0,1,3,33.33,2.56,2.17
Western United,Brisbane Roar,1x1,1,3,33.33,2.4,2.5
Western United,Brisbane Roar,1x1,1,3,33.33,2.2,3.3
Western United,Brisbane Roar,1x1,1,3,33.33,2.56,2.17
Western United,Brisbane Roar,2x1,1,3,33.33,2.4,2.5
Western United,Brisbane Roar,2x1,1,3,33.33,2.2,3.3
Western United,Brisbane Roar,2x1,1,3,33.33,2.56,2.17
Western United,Central Coast Mariners,0x0,1,3,33.33,2.35,2.8
Western United,Central Coast Mariners,0x0,1,3,33.33,2.66,2.41
Western United,Central Coast Mariners,0x0,1,3,33.33,0.0,0.0
Western United,Central Coast Mariners,0x3,1,3,33.33,2.35,2.8
Western United,Central Coast Mariners,0x3,1,3,33.33,2.66,2.41
Western United,Central Coast Mariners,0x3,1,3,33.33,0.0,0.0
Western United,Central Coast Mariners,2x2,1,3,33.33,2.35,2.8
Western United,Central Coast Mariners,2x2,1,3,33.33,2.66,2.41
Western United,Central Coast Mariners,2x2,1,3,33.33,0.0,0.0
Western United,Macarthur,0x0,1,3,33.33,1.95,3.4
Western United,Macarthur,0x0,1,3,33.33,1.99,3.7
Western United,Macarthur,0x0,1,3,33.33,0.0,0.0
Western United,Macarthur,1x1,1,3,33.33,1.95,3.4
Western United,Macarthur,1x1,1,3,33.33,1.99,3.7
Western United,Macarthur,1x1,1,3,33.33,0.0,0.0
Western United,Macarthur,2x0,1,3,33.33,1.95,3.4
Western United,Macarthur,2x0,1,3,33.33,1.99,3.7
Western United,Macarthur,2x0,1,3,33.33,0.0,0.0
Western United,Melbourne City FC,1x0,1,4,25.0,4.18,1.89
Western United,Melbourne City FC,1x0,1,4,25.0,2.18,3.12
Western United,Melbourne City FC,1x0,1,4,25.0,3.85,1.72
Western United,Melbourne City FC,1x0,1,4,25.0,4.2,1.74
Western United,Melbourne City FC,1x2,1,4,25.0,4.18,1.89
Western United,Melbourne City FC,1x2,1,4,25.0,2.18,3.12
Western United,Melbourne City FC,1x2,1,4,25.0,3.85,1.72
Western United,Melbourne City FC,1x2,1,4,25.0,4.2,1.74
Western United,Melbourne City FC,1x3,1,4,25.0,4.18,1.89
Western United,Melbourne City FC,1x3,1,4,25.0,2.18,3.12
Western United,Melbourne City FC,1x3,1,4,25.0,3.85,1.72
Western United,Melbourne City FC,1x3,1,4,25.0,4.2,1.74
Western United,Melbourne City FC,2x2,1,4,25.0,4.18,1.89
Western United,Melbourne City FC,2x2,1,4,25.0,2.18,3.12
Western United,Melbourne City FC,2x2,1,4,25.0,3.85,1.72
Western United,Melbourne City FC,2x2,1,4,25.0,4.2,1.74
Western United,Melbourne Victory FC,0x0,1,4,25.0,2.6,2.47
Western United,Melbourne Victory FC,0x0,1,4,25.0,2.88,2.38
Western United,Melbourne Victory FC,0x0,1,4,25.0,3.1,2.1
Western United,Melbourne Victory FC,0x0,1,4,25.0,0.0,0.0
Western United,Melbourne Victory FC,0x1,2,4,50.0,2.6,2.47
Western United,Melbourne Victory FC,0x1,2,4,50.0,2.88,2.38
Western United,Melbourne Victory FC,0x1,2,4,50.0,3.1,2.1
Western United,Melbourne Victory FC,0x1,2,4,50.0,0.0,0.0
Western United,Melbourne Victory FC,1x0,1,4,25.0,2.6,2.47
Western United,Melbourne Victory FC,1x0,1,4,25.0,2.88,2.38
Western United,Melbourne Victory FC,1x0,1,4,25.0,3.1,2.1
Western United,Melbourne Victory FC,1x0,1,4,25.0,0.0,0.0
Western United,Newcastle Jets FC,0x0,1,4,25.0,1.89,3.88
Western United,Newcastle Jets FC,0x0,1,4,25.0,1.83,4.17
Western United,Newcastle Jets FC,0x0,1,4,25.0,1.85,3.1
Western United,Newcastle Jets FC,0x0,1,4,25.0,2.15,3.0
Western United,Newcastle Jets FC,0x1,1,4,25.0,1.89,3.88
Western United,Newcastle Jets FC,0x1,1,4,25.0,1.83,4.17
Western United,Newcastle Jets FC,0x1,1,4,25.0,1.85,3.1
Western United,Newcastle Jets FC,0x1,1,4,25.0,2.15,3.0
Western United,Newcastle Jets FC,1x1,1,4,25.0,1.89,3.88
Western United,Newcastle Jets FC,1x1,1,4,25.0,1.83,4.17
Western United,Newcastle Jets FC,1x1,1,4,25.0,1.85,3.1
Western United,Newcastle Jets FC,1x1,1,4,25.0,2.15,3.0
Western United,Newcastle Jets FC,2x1,1,4,25.0,1.89,3.88
Western United,Newcastle Jets FC,2x1,1,4,25.0,1.83,4.17
Western United,Newcastle Jets FC,2x1,1,4,25.0,1.85,3.1
Western United,Newcastle Jets FC,2x1,1,4,25.0,2.15,3.0
Western United,Perth Glory FC,0x0,1,4,25.0,2.4,2.7
Western United,Perth Glory FC,0x0,1,4,25.0,1.53,5.5
Western United,Perth Glory FC,0x0,1,4,25.0,1.91,3.6
Western United,Perth Glory FC,0x0,1,4,25.0,0.0,0.0
Western United,Perth Glory FC,1x0,1,4,25.0,2.4,2.7
Western United,Perth Glory FC,1x0,1,4,25.0,1.53,5.5
Western United,Perth Glory FC,1x0,1,4,25.0,1.91,3.6
Western United,Perth Glory FC,1x0,1,4,25.0,0.0,0.0
Western United,Perth Glory FC,2x1,1,4,25.0,2.4,2.7
Western United,Perth Glory FC,2x1,1,4,25.0,1.53,5.5
Western United,Perth Glory FC,2x1,1,4,25.0,1.91,3.6
Western United,Perth Glory FC,2x1,1,4,25.0,0.0,0.0
Western United,Perth Glory FC,6x0,1,4,25.0,2.4,2.7
Western United,Perth Glory FC,6x0,1,4,25.0,1.53,5.5
Western United,Perth Glory FC,6x0,1,4,25.0,1.91,3.6
Western United,Perth Glory FC,6x0,1,4,25.0,0.0,0.0
Western United,Sydney FC,1x0,2,4,50.0,2.65,2.45
Western United,Sydney FC,1x0,2,4,50.0,2.7,2.3
Western United,Sydney FC,1x0,2,4,50.0,2.8,2.45
Western United,Sydney FC,1x0,2,4,50.0,3.75,1.8
Western United,Sydney FC,1x3,1,4,25.0,2.65,2.45
Western United,Sydney FC,1x3,1,4,25.0,2.7,2.3
Western United,Sydney FC,1x3,1,4,25.0,2.8,2.45
Western United,Sydney FC,1x3,1,4,25.0,3.75,1.8
Western United,Sydney FC,2x2,1,4,25.0,2.65,2.45
Western United,Sydney FC,2x2,1,4,25.0,2.7,2.3
Western United,Sydney FC,2x2,1,4,25.0,2.8,2.45
Western United,Sydney FC,2x2,1,4,25.0,3.75,1.8
Western United,Wellington Phoenix,0x1,1,4,25.0,2.11,3.28
Western United,Wellington Phoenix,0x1,1,4,25.0,1.77,3.59
Western United,Wellington Phoenix,0x1,1,4,25.0,2.5,2.75
Western United,Wellington Phoenix,0x1,1,4,25.0,2.13,3.0
Western United,Wellington Phoenix,0x3,1,4,25.0,2.11,3.28
Western United,Wellington Phoenix,0x3,1,4,25.0,1.77,3.59
Western United,Wellington Phoenix,0x3,1,4,25.0,2.5,2.75
Western United,Wellington Phoenix,0x3,1,4,25.0,2.13,3.0
Western United,Wellington Phoenix,1x0,1,4,25.0,2.11,3.28
Western United,Wellington Phoenix,1x0,1,4,25.0,1.77,3.59
Western United,Wellington Phoenix,1x0,1,4,25.0,2.5,2.75
Western United,Wellington Phoenix,1x0,1,4,25.0,2.13,3.0
Western United,Wellington Phoenix,1x4,1,4,25.0,2.11,3.28
Western United,Wellington Phoenix,1x4,1,4,25.0,1.77,3.59
Western United,Wellington Phoenix,1x4,1,4,25.0,2.5,2.75
Western United,Wellington Phoenix,1x4,1,4,25.0,2.13,3.0
Western United,Western Sydney Wanderers,0x1,1,3,33.33,2.1,3.2
Western United,Western Sydney Wanderers,0x1,1,3,33.33,2.38,2.72
Western United,Western Sydney Wanderers,0x1,1,3,33.33,2.88,2.2
Western United,Western Sydney Wanderers,1x0,1,3,33.33,2.1,3.2
Western United,Western Sydney Wanderers,1x0,1,3,33.33,2.38,2.72
Western United,Western Sydney Wanderers,1x0,1,3,33.33,2.88,2.2
Western United,Western Sydney Wanderers,3x2,1,3,33.33,2.1,3.2
Western United,Western Sydney Wanderers,3x2,1,3,33.33,2.38,2.72
Western United,Western Sydney Wanderers,3x2,1,3,33.33,2.88,2.2
